,PID,Decade,PubCountDecade,PercentileRankDecade
1538,429457,2.0,109,0.059825816719355676
1539,430430,1.0,32,0.11567940608659559
1540,430430,2.0,33,0.04721214564578453
1541,431409,1.0,54,0.12805896584282805
1542,431409,2.0,75,0.09805523721291544
1543,431440,1.0,25,0.08099592177314968
1544,431440,2.0,64,0.07086797710215686
1545,431463,1.0,144,0.03053844667335968
1546,431463,2.0,431,0.026594270517734678
1547,431520,1.0,133,0.0536332370667564
1548,431520,2.0,223,0.0487119356640318
1549,431753,1.0,17,0.08875917358932617
1550,431753,2.0,39,0.09260529063123295
1551,431754,1.0,125,0.04100957872818319
1552,431754,2.0,193,0.055837175755636556
1553,431827,1.0,17,0.15306247474039755
1554,431827,2.0,61,0.1386403381657486
1555,431894,1.0,17,0.03422758700716048
1556,431894,2.0,19,0.04795619502994492
1557,432787,1.0,83,0.06209395131052939
1558,432787,2.0,146,0.06154947345278874
1559,435026,1.0,1,0.08376963350785341
1560,436845,1.0,19,0.08573298667286532
1561,436845,2.0,21,0.06153493480555009
1562,437378,1.0,40,0.02984784936144605
1563,437378,2.0,156,0.0489403236044586
1564,437423,1.0,5,0.03407050251794707
1565,437423,2.0,16,0.019347174641713184
1566,437430,1.0,7,0.021006978409283485
1567,437430,2.0,260,0.03008918733962517
1568,437524,1.0,35,0.05911989781451067
1569,437524,2.0,49,0.01866420561948486
1570,437536,1.0,34,0.13700205446813418
1571,437536,2.0,40,0.1070094883503974
1572,437577,1.0,56,0.01789635071254151
1573,437577,2.0,56,0.007228633047120333
1574,437616,1.0,45,0.07283301973222082
1575,437616,2.0,140,0.056365351903699325
1576,437666,1.0,27,0.013746221109224688
1577,437666,2.0,75,0.023590497580589384
1578,437738,1.0,12,0.04364682618660765
1579,437738,2.0,59,0.02517685631460585
1580,437950,1.0,38,0.46540586385621446
1581,437950,2.0,34,0.2681852745425485
1582,437963,1.0,7,0.19697781452167415
1583,437963,2.0,40,0.10487708814277127
1584,437982,1.0,22,0.26482752737842136
1585,437982,2.0,34,0.19096955323918832
1586,438008,1.0,56,0.08950730221660912
1587,438008,2.0,78,0.0506725660032993
1588,438097,1.0,1,0.2946058091286307
1589,438097,2.0,22,0.04430971886021604
1590,438147,1.0,15,0.17190026240652373
1591,438147,2.0,14,0.06700473024118846
1592,438347,1.0,85,0.05375457911995845
1593,438347,2.0,243,0.054453118550510424
1594,438750,1.0,5,0.020543986320159885
1595,438750,2.0,30,0.04896756193151608
1596,443427,1.0,12,0.16046339489279215
1597,443427,2.0,57,0.06604118821475832
1598,443571,1.0,23,0.013332896246001072
1599,443571,2.0,103,0.024335124291603234
1600,443580,1.0,99,0.007628720955077694
1601,443580,2.0,61,0.018436812612948054
1602,443622,1.0,108,0.033070324713356684
1603,443622,2.0,864,0.09714897754039808
1604,443944,1.0,37,0.162387579003679
1605,443944,2.0,78,0.21881337236399537
1606,444098,1.0,18,0.15681649398260047
1607,444098,2.0,46,0.09645312487347797
1608,444117,1.0,21,0.07495663959577156
1609,444117,2.0,30,0.05440514937422102
1610,444155,1.0,6,0.04572273713664645
1611,444155,2.0,8,0.03315005246008119
1612,444170,1.0,1,0.5
1613,444200,1.0,35,0.23775546242612472
1614,444200,2.0,47,0.11685988520994638
1615,444212,1.0,126,0.06641314085451464
1616,444212,2.0,256,0.03363259306997805
1617,444468,1.0,12,0.21964344377889197
1618,444468,2.0,7,0.014951265523734132
1619,445394,1.0,14,0.07248794805294305
1620,445394,2.0,40,0.016947719179523306
1621,446401,1.0,83,0.03620937307476243
1622,446401,2.0,93,0.033806744694351284
1623,448103,1.0,39,0.08285042098540786
1624,448103,2.0,73,0.0684927397223415
1625,448222,1.0,47,0.1011878087885325
1626,448222,2.0,229,0.14342483860003263
1627,448776,1.0,59,0.0473792880092402
1628,448776,2.0,136,0.0643937366229804
1629,448932,1.0,16,0.036930006149871665
1630,448932,2.0,53,0.031358237512554045
1631,449349,1.0,76,0.03931786160336243
1632,449349,2.0,200,0.05872100341262956
1633,449370,1.0,72,0.17038978379365796
1634,449370,2.0,178,0.1362589120403385
1635,449380,1.0,8,0.08547044775919578
1636,449380,2.0,19,0.08632648483046587
1637,449392,1.0,30,0.04805583105146864
1638,449392,2.0,50,0.06203331965670184
1639,449484,1.0,4,0.18970374601562723
1640,449484,2.0,42,0.0749122849157368
1641,449554,1.0,7,0.1395703497412935
1642,449554,2.0,44,0.06477140156215128
1643,449567,1.0,19,0.10808805873352827
1644,449567,2.0,92,0.13397161696977325
1645,449669,1.0,1,0.16666666666666666
1646,456218,1.0,21,0.09392652593487182
1647,456218,2.0,68,0.030249057969772203
1648,456668,1.0,9,0.10672157515593662
1649,456668,2.0,21,0.0335546070251394
1650,456683,1.0,43,0.24819294532661024
1651,456683,2.0,133,0.16079524396237843
1652,456685,1.0,90,0.1238968441518514
1653,456685,2.0,108,0.10263635872545827
1654,456693,1.0,12,0.28193439892736916
1655,456693,2.0,20,0.1187205158106432
1656,459886,1.0,26,0.16139522682704152
1657,459886,2.0,59,0.03912011462779444
1658,459891,1.0,42,0.048084034217103847
1659,459891,2.0,331,0.027793668857092526
1660,459894,1.0,63,0.04739281174397542
1661,459894,2.0,107,0.01478563435322535
1662,459908,1.0,6,0.09662960535555494
1663,459908,2.0,59,0.037576279732333184
1664,459973,1.0,36,0.07926617398350379
1665,459973,2.0,61,0.056863516242800484
1666,460217,1.0,6,0.02963636264635661
1667,460217,2.0,34,0.0850609803634372
1668,460290,1.0,88,0.05043565356721828
1669,460290,2.0,41,0.026423397190453963
1670,460298,1.0,8,0.15514694355336983
1671,460298,2.0,19,0.1187016598045098
1672,460314,1.0,17,0.06569521312655084
1673,460314,2.0,30,0.025443058107459768
1674,460320,1.0,43,0.043282738805553056
1675,460320,2.0,52,0.033282829921057536
1676,460328,1.0,28,0.2944348235749511
1677,460328,2.0,65,0.23315764048681756
1678,460336,1.0,17,0.12105693769576936
1679,460336,2.0,25,0.04732505931186326
1680,460394,1.0,14,0.12192225738090823
1681,460394,2.0,34,0.04829093604725773
1682,460412,1.0,21,0.07923598634445606
1683,460412,2.0,41,0.11084122196820666
1684,460415,1.0,14,0.13593456465561643
1685,460415,2.0,96,0.16500335660014245
1686,461296,1.0,16,0.031102257222668878
1687,461296,2.0,22,0.013406631174324073
1688,465001,1.0,16,0.20215236857150654
1689,465001,2.0,42,0.12848948714616987
1690,466299,1.0,13,0.03814860113957432
1691,466299,2.0,24,0.009658450112649953
1692,471226,1.0,24,0.2393231507646236
1693,471226,2.0,34,0.07752200315394772
1694,472446,1.0,54,0.10027172587534114
1695,472446,2.0,296,0.1762349469059772
1696,473547,1.0,11,0.014843181509848176
1697,477008,1.0,4,0.09216519890677194
1698,477008,2.0,62,0.11912158589837306
1699,477108,1.0,44,0.0862372364432534
1700,477108,2.0,48,0.053367437247356514
1701,477289,1.0,69,0.1278314143227384
1702,477289,2.0,238,0.08634769402859244
1703,477500,1.0,19,0.16646941636094792
1704,477500,2.0,7,0.12130505348353186
1705,477512,1.0,16,0.1754549778854784
1706,477512,2.0,40,0.08938064069968005
1707,477673,1.0,17,0.061384032878239084
1708,477673,2.0,50,0.05512854838512437
1709,477789,1.0,21,0.05026999400918308
1710,477789,2.0,25,0.05772577891776476
1711,477798,1.0,12,0.22873633879799934
1712,477798,2.0,18,0.22741035550976108
1713,478221,1.0,9,0.30226360366261035
1714,478221,2.0,2,0.5579990779160904
1715,478592,1.0,42,0.10725632227328408
1716,478592,2.0,76,0.0711030324213859
1717,479059,1.0,20,0.03286096042447868
1718,479059,2.0,143,0.058486343505332127
1719,479223,1.0,31,0.08294089878934528
1720,479223,2.0,45,0.10718841559761362
1721,479226,1.0,50,0.07332503414825377
1722,479226,2.0,126,0.08887525004947366
1723,479724,1.0,17,0.20073103376324683
1724,479724,2.0,30,0.20516718321228272
1725,479726,1.0,18,0.08255097358373985
1726,479726,2.0,51,0.1934895174178648
1727,480199,1.0,31,0.13605747268638294
1728,480199,2.0,57,0.1404638259753133
1729,480567,1.0,22,0.16286637563696815
1730,480567,2.0,17,0.11807185144363726
1731,480575,1.0,26,0.27607962803247243
1732,480575,2.0,73,0.19186516511810223
1733,490907,1.0,24,0.3354735774888788
1734,490907,2.0,48,0.07206543914771796
1735,493998,1.0,12,0.09088895694510248
1736,493998,2.0,31,0.2657371347314288
1737,494006,1.0,18,0.04084136981742286
1738,494006,2.0,29,0.03998858515955976
1739,494010,1.0,13,0.1351161840619039
1740,494010,2.0,70,0.057800517755463764
1741,495833,1.0,25,0.13051563443781244
1742,495833,2.0,90,0.11841593339899043
1743,496671,1.0,20,0.07375200298543706
1744,496671,2.0,52,0.04005705362235785
1745,497044,1.0,51,0.17857553910180757
1746,497044,2.0,84,0.06248631758541106
1747,497395,1.0,76,0.04834175090300033
1748,497395,2.0,118,0.040358888480990326
1749,498006,1.0,16,0.24842116881285692
1750,498006,2.0,23,0.13086400316711796
1751,498023,1.0,18,0.04192608087712421
1752,498023,2.0,48,0.08032177163292752
1753,498220,1.0,42,0.1731658852736907
1754,498220,2.0,166,0.09498554834283797
1755,501765,1.0,5,0.26568424679273467
1756,501765,2.0,41,0.11055631725762904
1757,502137,1.0,25,0.15546101011468186
1758,502137,2.0,55,0.036003352580626695
1759,502438,1.0,31,0.15150223562237602
1760,502438,2.0,73,0.1354091665939859
1761,508843,1.0,21,0.3100566902143819
1762,508843,2.0,26,0.1332598077588152
1763,508900,1.0,33,0.13519426954439043
1764,508900,2.0,58,0.14837194572544854
1765,516067,1.0,16,0.22404154247590205
1766,516067,2.0,10,0.37731201242455303
1767,516235,1.0,115,0.12939117664352345
1768,516235,2.0,292,0.11206773419022412
1769,516445,1.0,15,0.22108887358644022
1770,516445,2.0,20,0.11261200733698981
1771,517054,1.0,14,0.022404303809697733
1772,517054,2.0,28,0.028411591359440044
1773,518994,1.0,25,0.10012811840253008
1774,518994,2.0,34,0.04303551693563384
1775,519045,1.0,1,0.20512820512820512
1776,519045,2.0,1,0.17704918032786884
1777,519478,1.0,23,0.02434421681446623
1778,519478,2.0,18,0.05746578659542015
1779,519711,1.0,49,0.06269091077094718
1780,519711,2.0,36,0.03825187451449736
1781,522608,1.0,4,0.4324634921766796
1782,522608,2.0,25,0.21963843464137056
1783,522965,1.0,9,0.4513576665093455
1784,522965,2.0,15,0.3118643276974943
1785,524227,1.0,13,0.21192750362943688
1786,524227,2.0,31,0.10069054311361025
1787,525530,1.0,1,0.02127659574468085
1788,525530,2.0,2,0.15442752033045049
1789,525535,1.0,15,0.10603283475858646
1790,525535,2.0,53,0.06998738881149724
1791,525630,1.0,2,0.05108979947689625
1792,526279,1.0,24,0.02885314319153808
1793,526279,2.0,50,0.025541764290470347
1794,529401,1.0,78,0.12039610722676737
1795,529401,2.0,47,0.10716504773830834
1796,529503,1.0,10,0.053060233362781116
1797,529503,2.0,21,0.08784439195233265
1798,529543,1.0,18,0.25507102890644606
1799,529543,2.0,37,0.17704983290030404
1800,530389,1.0,33,0.1310958586820649
1801,530389,2.0,51,0.09093104437334841
1802,532554,1.0,6,0.00929520723866841
1803,532554,2.0,5,0.029769815458612136
1804,532742,1.0,55,0.10984338612543562
1805,532742,2.0,151,0.055633262000875455
1806,533092,1.0,9,0.7295720611261236
1807,533092,2.0,38,0.28337294387146295
1808,536612,1.0,10,0.6650895095573495
1809,536612,2.0,15,0.4326720633366989
1810,538473,1.0,18,0.1155511513843053
1811,538473,2.0,47,0.09313681112866559
1812,538749,1.0,20,0.10327577528900414
1813,538749,2.0,36,0.0599856656280556
1814,539768,1.0,6,0.08593559958864301
1815,539768,2.0,17,0.05179794282524943
1816,540164,1.0,45,0.05074239507939009
1817,540164,2.0,57,0.02949418152715378
1818,541601,1.0,7,0.06007901459903688
1819,541601,2.0,11,0.053599110088975714
1820,542046,1.0,12,0.4275823372671908
1821,542046,2.0,18,0.22015394270066965
1822,542281,1.0,32,0.01998778504839652
1823,542281,2.0,74,0.017862658733000268
1824,544343,1.0,10,0.15547482245524827
1825,544343,2.0,46,0.07683433946557688
1826,545853,1.0,13,0.05293166433037631
1827,545853,2.0,32,0.03667432204837362
1828,547358,1.0,81,0.14147552093651114
1829,547358,2.0,184,0.07862880536688231
1830,551620,1.0,16,0.43122623981763586
1831,551620,2.0,21,0.20783696057305714
1832,552476,1.0,3,0.028222404096677794
1833,552476,2.0,8,0.04753906199414303
1834,552591,1.0,36,0.0581833744054217
1835,552591,2.0,22,0.05736751894887589
1836,557114,1.0,13,0.06990981427277489
1837,557114,2.0,11,0.1369829418470729
1838,557223,1.0,36,0.30912440479231656
1839,557223,2.0,30,0.2811807527089621
1840,558140,1.0,6,0.006949985051008314
1841,558140,2.0,12,0.007159259581851738
1842,559049,1.0,4,0.19380396912131964
1843,559049,2.0,2,0.3008601188466473
1844,560877,1.0,31,0.10234122446029656
1845,560877,2.0,45,0.05723936659932656
1846,561744,1.0,18,0.05037637827923799
1847,561744,2.0,36,0.047724562492861576
1848,565522,1.0,31,0.11507834716719016
1849,565522,2.0,62,0.13468144397162965
1850,566331,1.0,16,0.030774427499521542
1851,566331,2.0,21,0.022853431838537816
1852,566450,1.0,28,0.12159149406027892
1853,566450,2.0,72,0.10116269379028428
1854,568593,1.0,41,0.030506074512024202
1855,568593,2.0,84,0.016280580958997773
1856,573759,1.0,11,0.19575742668908236
1857,573759,2.0,33,0.2452464902556931
1858,574018,1.0,12,0.24253202131634485
1859,574018,2.0,74,0.06507217901282136
1860,574062,1.0,4,0.6145687420606311
1861,574062,2.0,14,0.14349597662833416
1862,577384,1.0,39,0.0819386179344178
1863,577384,2.0,111,0.12612603640892847
1864,578639,1.0,19,0.07971022712941304
1865,578639,2.0,60,0.05004894973678483
1866,578706,1.0,9,0.17350022076833213
1867,578706,2.0,6,0.06365144849743935
1868,578852,1.0,23,0.10298719165268025
1869,578852,2.0,33,0.08892928669249686
1870,582693,1.0,60,0.13415940699618129
1871,582693,2.0,29,0.1106515932348055
1872,583935,1.0,94,0.16907509884648722
1873,583935,2.0,264,0.1253255329662161
1874,587725,1.0,22,0.04151992451373168
1875,587725,2.0,48,0.013808364964046199
1876,587842,1.0,10,0.045049905281411805
1877,587842,2.0,45,0.030988083581576797
1878,588363,1.0,37,0.11224057238120412
1879,588363,2.0,60,0.07738652992077331
1880,588430,1.0,10,0.048088071816874384
1881,588430,2.0,43,0.06723478983623023
1882,588440,1.0,28,0.12829216005930147
1883,588440,2.0,71,0.050499295716437465
1884,588559,1.0,17,0.33542211028860397
1885,588559,2.0,14,0.1800626970743731
1886,590881,1.0,26,0.03872820715945346
1887,590881,2.0,48,0.021806003060615854
1888,591554,1.0,25,0.010984991588420406
1889,591554,2.0,38,0.015561591296413196
1890,594088,1.0,25,0.19876088109206283
1891,594088,2.0,46,0.09089721819063792
1892,595139,1.0,9,0.016062804464892926
1893,595139,2.0,18,0.008861935601254634
1894,601927,1.0,27,0.05894244066301363
1895,601927,2.0,68,0.06133485613348005
1896,605205,1.0,23,0.2889230193129349
1897,605205,2.0,69,0.31292224983450045
1898,606404,1.0,21,0.09585328008874607
1899,606404,2.0,20,0.054563767701836
1900,606744,1.0,21,0.15182957573434774
1901,606744,2.0,26,0.09644008426519747
1902,608559,1.0,14,0.09107686325615796
1903,608559,2.0,35,0.027003247733681103
1904,608560,1.0,12,0.3113979635855159
1905,608560,2.0,49,0.24515047629331266
1906,615626,1.0,10,0.09227760386667262
1907,615626,2.0,210,0.047385386162021655
1908,628422,1.0,18,0.11236315615970861
1909,628422,2.0,18,0.06214823091112182
1910,628544,1.0,11,0.058613123491741526
1911,628544,2.0,17,0.016322057682496713
1912,628663,1.0,39,0.014996853495865162
1913,628663,2.0,46,0.04630378753393318
1914,628738,1.0,29,0.14483191838264892
1915,628738,2.0,58,0.04046371360408819
1916,628815,1.0,27,0.36356411498421937
1917,628815,2.0,51,0.4016096562789802
1918,628841,1.0,11,0.2586549751803695
1919,628841,2.0,45,0.08620519507568113
1920,629858,1.0,44,0.14065303922548558
1921,629858,2.0,80,0.22540523752314048
1922,630778,1.0,10,0.014105404778796038
1923,630778,2.0,69,0.023955691282356844
1924,632816,1.0,10,0.29011209795967163
1925,632816,2.0,34,0.08695462699949222
1926,636271,1.0,17,0.05014370474215761
1927,636271,2.0,38,0.061421392760144786
1928,640994,1.0,15,0.2914355954865274
1929,640994,2.0,20,0.3087311157654564
1930,647274,1.0,7,0.07616395649583718
1931,647274,2.0,9,0.0542336823471104
1932,648235,1.0,14,0.14657575422797403
1933,648235,2.0,6,0.39476398612669067
1934,648474,1.0,24,0.33087030228421704
1935,648474,2.0,76,0.28648250574538503
1936,649137,1.0,23,0.3232666994082845
1937,649137,2.0,79,0.20980918839168555
1938,650411,1.0,2,0.12564960374171755
1939,650411,2.0,17,0.03298325132229695
1940,650709,1.0,1,0.3424657534246575
1941,650709,2.0,3,0.3550394917582418
1942,655338,1.0,11,0.16886229292350963
1943,655338,2.0,10,0.19968343273435218
1944,655916,1.0,10,0.36941811678124303
1945,655916,2.0,18,0.19296853279610518
1946,656758,1.0,22,0.28270360320810045
1947,656758,2.0,45,0.13634054938107426
1948,656847,1.0,34,0.07410405808810779
1949,656847,2.0,45,0.06459782325519549
1950,660508,1.0,66,0.3612688776857921
1951,660508,2.0,173,0.22688912703951536
1952,660910,1.0,14,0.04169260386167143
1953,660910,2.0,30,0.11525118133511425
1954,665283,1.0,12,0.2340757255655058
1955,665283,2.0,15,0.12529688988556872
1956,666050,1.0,12,0.03416155269865487
1957,666050,2.0,6,0.02239595197683973
1958,667322,1.0,3,0.7523809523809524
1959,667322,2.0,1,0.4383561643835616
1960,667784,1.0,5,0.020184043770237727
1961,667784,2.0,11,0.1025959492176245
1962,668114,1.0,18,0.09310338373979782
1963,668114,2.0,86,0.022281646030772206
1964,670608,1.0,17,0.10362056588897997
1965,670608,2.0,33,0.03965329354978518
1966,670963,1.0,114,0.043541060156622756
1967,670963,2.0,92,0.03706173495336163
1968,677518,1.0,17,0.08483387561264284
1969,677518,2.0,37,0.06764159258093431
1970,678273,1.0,10,0.0348706002590866
1971,678273,2.0,26,0.05871126515728953
1972,679856,1.0,18,0.15957618809252344
1973,679856,2.0,28,0.201313683895918
1974,686713,1.0,8,0.22781898138646864
1975,686713,2.0,19,0.05305558996544081
1976,686807,1.0,17,0.27301980817551325
1977,686807,2.0,33,0.11545329241829433
1978,689091,1.0,59,0.06863561509753133
1979,689091,2.0,20,0.04809282980830621
1980,689328,1.0,24,0.12973072358173213
1981,689328,2.0,58,0.10940542446424441
1982,690052,1.0,11,0.4432432206033717
1983,690052,2.0,91,0.07483521464998318
1984,694530,1.0,21,0.013088745808126655
1985,694530,2.0,21,0.02670967910445867
1986,717537,1.0,17,0.2622676897127833
1987,717537,2.0,78,0.11221668993594061
1988,717700,1.0,11,0.10603328593014805
1989,717700,2.0,23,0.028493048632442865
1990,723589,1.0,6,0.020437563641339074
1991,723589,2.0,1,0.008771929824561403
1992,728084,1.0,2,0.011591591591591592
1993,728084,2.0,55,0.14529831723201458
1994,730569,1.0,12,0.12901038185187944
1995,730569,2.0,35,0.05740150136163416
1996,732415,1.0,26,0.44641791600662634
1997,732415,2.0,76,0.4866664186236983
1998,738328,1.0,41,0.1923048573314309
1999,738328,2.0,149,0.24967700092124384
2000,738616,1.0,30,0.14320519092257958
2001,738616,2.0,46,0.19534014420514692
2002,743493,1.0,33,0.12871515609078596
2003,743493,2.0,59,0.11618345589266713
2004,749804,1.0,11,0.24681520319752878
2005,749804,2.0,51,0.0664397194382802
2006,750729,1.0,21,0.23123605876032066
2007,750729,2.0,63,0.07721153129209564
2008,750900,1.0,21,0.054445885225206464
2009,750900,2.0,65,0.06735766148296927
2010,752933,1.0,20,0.2246014172559366
2011,752933,2.0,86,0.14803572900571896
2012,754462,1.0,11,0.24006188062342584
2013,754462,2.0,30,0.2532379240037873
2014,756934,1.0,16,0.15169490600805852
2015,756934,2.0,29,0.1337241828327022
2016,757936,1.0,33,0.06347965268968171
2017,757936,2.0,59,0.08812293048820753
2018,761142,1.0,22,0.04143126661046109
2019,761142,2.0,43,0.01376935581440238
2020,761699,1.0,32,0.19710105995638122
2021,761699,2.0,63,0.04856680701875246
2022,761957,1.0,19,0.25295663256657425
2023,761957,2.0,22,0.07657470564312599
2024,769374,1.0,32,0.4618124672906922
2025,769374,2.0,72,0.3701761665818028
2026,770090,1.0,24,0.05550992838133669
2027,770090,2.0,32,0.0639846311002564
2028,771178,1.0,30,0.10490412128931514
2029,771178,2.0,199,0.07159002897059553
2030,772455,1.0,17,0.12613482526124634
2031,772455,2.0,103,0.09723673720448336
2032,774323,1.0,22,0.12717176029905383
2033,774323,2.0,17,0.061753926069606606
